budget_code,budget_name,hromada_name,hromada_code,raion_name,raion_code,oblast_name,oblast_name_en,oblast_code,region_en,region_code_en,year,income_total,income_transfert,income_military,income_pdfo,income_unified_tax,income_property_tax,income_excise_duty,income_corporate_tax,income_parking_fee,income_tourist_fee,income_eco_tax,income_non_tax,income_capital_proceedings,income_special_funds,income_rent,income_own,own_income_prop,transfert_prop,military_tax_prop,pdfo_prop,unified_tax_prop,property_tax_prop,excise_duty_prop,corporate_tax_own_prop,parking_fee_own_prop,tourist_fee_own_prop,eco_tax_own_prop,non_tax_own_prop,capital_proceedings_own_prop,special_funds_own_prop,excise_duty_own_prop,pdfo_own_prop,unified_tax_own_prop,property_tax_own_prop,rent_own_prop,own_income_change,own_prop_change,own_income_change_net,total_income_change_net,total_income_change,own_income_no_mil_change_YoY_jan_feb,own_income_no_mil_change_YoY_mar_apr,own_income_no_mil_change_YoY_mar_may,own_income_no_mil_change_YoY_jun_aug,own_income_no_mil_change_YoY_jul_sep,own_income_no_mil_change_YoY_oct_jan,own_income_no_mil_change_YoY_oct_dec,own_income_no_mil_change_YoY_may_feb,own_income_no_mil_change_YoY_adapt,income_own_full_year,own_income_prop_full_year,recovery_month_distance,diversification_income_score,count_recovery,recovery_month_distance_2
1154200000,Бюджет Олександрівської селищної територіальної громади,Олександрівська,UA35040250000048915,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,299190291.15,84505949,52581737.25,152705968.08,23023169.43,23839007.91,5240983.88,1444,0,545,53037.46,7104603.17,24200,0,2691383.22,214684342.14999998,0.7176,0.2824,0.1757,0.5104,0.077,0.0797,0.0175,0,0,0,2e-4,0.0331,1e-4,0,0.0244,0.7113,0.1072,0.111,0.0125,0.34,0.1058,53912938.57999998,36384568.69999999,0.14,18.21540272144626,-11.500062515046672,-8.036564130023061,0.3544341224108516,-4.344143009237822,16.12809748727233,17.334163072745934,8.41892079437554,7.15591950580885,214684342.15,0.7175511655970392,9,5314.515500000002,3,NA
1151000000,Бюджет Первозванівської сільської територіальної громади,Первозванівська,UA35040270000084621,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,114784558.13,36764337.76,0,49737139.36,11837639.42,9408258.78,4126336.44,1294,0,19493.4,396342.72000000003,1764598.3800000001,0,5800.85,723317.02,78020220.37,0.6797,0.3203,0,0.4333,0.1031,0.082,0.0359,0,0,2e-4,0.0051,0.0226,0,1e-4,0.0529,0.6375,0.1517,0.1206,0.0093,NA,NA,NA,NA,NA,37.50137198534613,-33.12780045180168,-26.688785029419414,-17.93954776631841,-22.74951900225981,1.2076823255630975,3.6325804388229743,-8.756707245715557,10.378281449541873,78020220.37,0.6797100728622198,10,4472.987299999998,1,NA
1151000000,Бюджет Первозванівської сільської територіальної громади,Первозванівська,UA35040270000084621,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,103080025.92999999,29272645.98,1500000,43910512.78,13940095.56,9982231.26,1866579.36,756,0,23820,697710.01,3248316.53,0,1200,136158.45,73807379.94999999,0.716,0.284,0.0146,0.426,0.1352,0.0968,0.0181,0,0,3e-4,0.0095,0.044,0,0,0.0253,0.5949,0.1889,0.1352,0.0018,-0.05,0.0363,-4212840.420000017,-11704532.200000003,-0.1,37.50137198534613,-33.12780045180168,-26.688785029419414,-17.93954776631841,-22.74951900225981,1.2076823255630975,3.6325804388229743,-8.756707245715557,10.378281449541873,73807379.95,0.7160201919246839,10,4105.3469,1,NA
1150500000,Бюджет Соколівської сільської територіальної громади,Соколівська,UA35040290000046019,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,129756505.39,34726599.6,0,53400699.55,15805092.27,15748146.53,7850103.64,0,0,16339,71187.36,1737333.42,140000,8324.75,252679.27,95029905.78999999,0.7324,0.2676,0,0.4115,0.1218,0.1214,0.0605,0,0,2e-4,7e-4,0.0183,0.0015,1e-4,0.0826,0.5619,0.1663,0.1657,0.0027,NA,NA,NA,NA,NA,47.40179179690753,-16.00792633285516,-11.945631090020271,-16.272145653657553,-8.603907682736022,-4.1066510655420885,0.18194676113527652,-8.868498191199825,7.404018650119138,95029905.78999999,0.7323710322220477,9,3780.0422999999996,1,NA
1150500000,Бюджет Соколівської сільської територіальної громади,Соколівська,UA35040290000046019,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,124591083.25,29997167.26,0,56957749.84,14957606.77,15939934.64,3210453.7,468,0,7059,75023.67,3333420.27,47420,5400,51540.1,94593915.99,0.7592,0.2408,0,0.4572,0.1201,0.1279,0.0258,0,0,1e-4,8e-4,0.0352,5e-4,1e-4,0.0339,0.6021,0.1581,0.1685,5e-4,-0,0.026799999999999935,-435989.799999997,-5165422.140000001,-0.04,47.40179179690753,-16.00792633285516,-11.945631090020271,-16.272145653657553,-8.603907682736022,-4.1066510655420885,0.18194676113527652,-8.868498191199825,7.404018650119138,94593915.99,0.7592350393181126,9,4183.014299999999,1,NA
1155100000,Бюджет Суботцівської сільської територіальної громади,Суботцівська,UA35040310000035890,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,139006422.82,48784766.47,6629616.22,45818518.5,11509759.73,25605976.86,3924212.52,1929,0,14400,14997.09,2723776.09,155406.84,0,452679.72000000003,90221656.35,0.649,0.351,0.0477,0.3296,0.0828,0.1842,0.0282,0,0,2e-4,2e-4,0.0302,0.0017,0,0.0435,0.5078,0.1276,0.2838,0.005,NA,NA,NA,NA,NA,77.40177246599964,-58.08042648652014,-45.30885528145355,-14.206301291883605,-15.341745414722308,12.534006651295027,16.358630218952143,-2.929087593670554,42.73868107179783,90221656.35,0.6490466736693772,8,3574.923,1,NA
1155100000,Бюджет Суботцівської сільської територіальної громади,Суботцівська,UA35040310000035890,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,154360652.99,42338379.28,29956275.09,71142546.35,12211754.48,23033084.94,2614207.92,126007.3,0,11896,12469.26,2618713.84,0,0,251593.62,112022273.71000001,0.7257,0.2743,0.1941,0.4609,0.0791,0.1492,0.0169,0.0011,0,1e-4,1e-4,0.0234,0,0,0.0233,0.6351,0.109,0.2056,0.0022,0.24,0.07669999999999999,21800617.360000014,15354230.170000017,0.11,77.40177246599964,-58.08042648652014,-45.30885528145355,-14.206301291883605,-15.341745414722308,12.534006651295027,16.358630218952143,-2.929087593670554,42.73868107179783,112022273.71000001,0.7257178013963,8,4585.9605,1,NA
1155200000,Бюджет Устинівської селищної територіальної громади,Устинівська,UA35040330000014430,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,151158054.74,48840789.46,909926.23,50474360.69,15254952.66,31887108.82,2008465.59,2279,0,0,28778.4,2656985.2399999998,0,0,4334.88,102317265.28,0.6769,0.3231,0.006,0.3339,0.1009,0.211,0.0133,0,0,0,3e-4,0.026,0,0,0.0196,0.4933,0.1491,0.3116,0,NA,NA,NA,NA,NA,9.39621088388536,-3.254706304401589,-1.1443241426516648,-20.310782592991206,-22.340098862021073,8.130310463186706,5.930834555887787,-3.5121520286087504,-19.085392557619485,102317265.28,0.6768892696852391,0,3637.3051,3,3
1155200000,Бюджет Устинівської селищної територіальної громади,Устинівська,UA35040330000014430,Кропивницький,UA35040000000034705,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,145422747.17,41400426,6023280.43,53138159.44,14045353.96,32397528.08,912075.48,453,0,0,38191.93,3479240.72,4000,0,7318.56,104022321.16999999,0.7153,0.2847,0.0414,0.3654,0.0966,0.2228,0.0063,0,0,0,4e-4,0.0334,0,0,0.0088,0.5108,0.135,0.3114,1e-4,0.02,0.0384000000000001,1705055.8899999857,-5735307.570000023,-0.04,9.39621088388536,-3.254706304401589,-1.1443241426516648,-20.310782592991206,-22.340098862021073,8.130310463186706,5.930834555887787,-3.5121520286087504,-19.085392557619485,104022321.17,0.7153098342200711,0,3773.0476000000003,3,3
1150600000,Бюджет Ганнівської сільської територіальної громади,Ганнівська,UA35060010000018331,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,43072347.79,12527168,19924.18,16837587.37,5898535.4399999995,7372028.24,54202,1666,0,0,11042.42,342438.38,300,0,27354.940000000002,30545179.79,0.7092,0.2908,5e-4,0.3909,0.1369,0.1712,0.0013,1e-4,0,0,4e-4,0.0112,0,0,0.0018,0.5512,0.1931,0.2413,9e-4,NA,NA,NA,NA,NA,42.81795355407696,-26.717096614308065,-10.541801770623337,-2.7172827355761764,-1.6018492114914684,7.7982980546728475,8.382046499516038,8.252731421422066,25.115247402816596,30545179.79,0.7091598521381646,2,3994.6359,3,NA
1150600000,Бюджет Ганнівської сільської територіальної громади,Ганнівська,UA35060010000018331,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,43886442.36,11317694,57524.520000000004,16919665.41,5918229.13,7970662.94,72217.59,0,0,0,10082.4,1627083,300,0,50507.89,32568748.36,0.7421,0.2579,0.0013,0.3855,0.1349,0.1816,0.0016,0,0,0,3e-4,0.05,0,0,0.0022,0.5195,0.1817,0.2447,0.0016,0.07,0.03289999999999993,2023568.5700000003,814094.5700000003,0.02,42.81795355407696,-26.717096614308065,-10.541801770623337,-2.7172827355761764,-1.6018492114914684,7.7982980546728475,8.382046499516038,8.252731421422066,25.115247402816596,32568748.36,0.742114115626847,2,3652.7816000000003,3,NA
1152300000,Бюджет Глодоської сільської територіальної громади,Глодоська,UA35060030000099117,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,39153237.69,13412122.25,0,14029446.84,5156719.17,5139504.64,58644.33,0,0,0,33157.68,1321411.17,750,0,1481.61,25741115.439999998,0.6574,0.3426,0,0.3583,0.1317,0.1313,0.0015,0,0,0,0.0013,0.0513,0,0,0.0023,0.545,0.2003,0.1997,1e-4,NA,NA,NA,NA,NA,35.4905528214029,16.666960342004987,14.104602796015397,13.62218227662817,-0.18613447677526818,11.198056571751502,2.9110419953879862,20.63170586673817,-16.853094818780257,25741115.44,0.6574453853295115,1,3796.638500000001,7,3
1152300000,Бюджет Глодоської сільської територіальної громади,Глодоська,UA35060030000099117,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,39591249.269999996,11512416.17,0,14583382.95,4660111.82,6987978.45,98000.62,340,0,0,23350.13,1723570.33,325,0,1773.8,28078833.099999994,0.7092,0.2908,0,0.3683,0.1177,0.1765,0.0025,0,0,0,8e-4,0.0614,0,0,0.0035,0.5194,0.166,0.2489,1e-4,0.09,0.05180000000000007,2337717.6599999964,438011.5799999982,0.01,35.4905528214029,16.666960342004987,14.104602796015397,13.62218227662817,-0.18613447677526818,11.198056571751502,2.9110419953879862,20.63170586673817,-16.853094818780257,28078833.099999998,0.7092181635520288,1,3630.6641999999997,7,3
1151700000,Бюджет Добровеличківської селищної територіальної громади,Добровеличківська,UA35060050000025668,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,197805908.77,96726924.76,1330360.54,56009964.39,14969574.58,20052476.66,4263113.42,8332,0,0,23583.36,5738229.43,1600,0,12110.17,101078984.01,0.511,0.489,0.0067,0.2832,0.0757,0.1014,0.0216,1e-4,0,0,2e-4,0.0568,0,0,0.0422,0.5541,0.1481,0.1984,1e-4,NA,NA,NA,NA,NA,-4.023402607968829,-30.81302487108125,-18.455369116279996,-2.992234997675036,2.8104373582029663,3.4007616401489305,7.648110505637429,2.157293078024214,33.623462229284215,101078984.01,0.5110008322730651,12,3733.3011,1,NA
1151700000,Бюджет Добровеличківської селищної територіальної громади,Добровеличківська,UA35060050000025668,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,148299690.37,42461757.36,8364198.19,59133138.5,14980085.37,21212392.54,2832087.66,44281,0,0,54778.61,7564281.44,1201.82,0,15686.07,105837933.01,0.7137,0.2863,0.0564,0.3987,0.101,0.143,0.0191,4e-4,0,0,5e-4,0.0715,0,0,0.0268,0.5587,0.1415,0.2004,1e-4,0.05,0.2027,4758949,-49506218.400000006,-0.25,-4.023402607968829,-30.81302487108125,-18.455369116279996,-2.992234997675036,2.8104373582029663,3.4007616401489305,7.648110505637429,2.157293078024214,33.623462229284215,105837933.01,0.713676021480152,12,3781.5899999999997,1,NA
1152500000,Бюджет Злинської сільської територіальної громади,Злинська,UA35060070000071148,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,52381960.48,23566831.22,0,15286021.39,5588911.6,6270268.12,429520.13,0,0,0,11605.74,1100813.53,22692,0,105296.75,28815129.259999998,0.5501,0.4499,0,0.2918,0.1067,0.1197,0.0082,0,0,0,4e-4,0.0382,8e-4,0,0.0149,0.5305,0.194,0.2176,0.0037,NA,NA,NA,NA,NA,19.495799240255106,-3.9612032631488048,-4.476119083228724,15.979171285754457,12.336989926367782,10.988071543825907,11.498530185600341,10.369597274098119,16.298193189516585,28815129.26,0.5500964262496805,5,3680.9806,3,NA
1152500000,Бюджет Злинської сільської територіальної громади,Злинська,UA35060070000071148,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,54709359.92,23227700,0,15955206.12,5419774.06,7633351.17,537658.97,0,0,0,24160.49,1871873.53,4000,0,35635.58,31481659.92,0.5754,0.4246,0,0.2916,0.0991,0.1395,0.0098,0,0,0,8e-4,0.0595,1e-4,0,0.0171,0.5068,0.1722,0.2425,0.0011,0.09,0.02529999999999999,2666530.660000004,2327399.440000005,0.04,19.495799240255106,-3.9612032631488048,-4.476119083228724,15.979171285754457,12.336989926367782,10.988071543825907,11.498530185600341,10.369597274098119,16.298193189516585,31481659.92,0.5754346233630729,5,3491.3864,3,NA
1150200000,Бюджет Маловисківської міської територіальної громади,Маловисківська,UA35060090000091976,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,139827334.2,52495465.54,2027985.5,49839668.97,13293268.93,12576791.88,6096936.5,49755.69,0,0,15915.03,5413441.69,1675,0,44414.97,87331868.66,0.6246,0.3754,0.0145,0.3564,0.0951,0.0899,0.0436,6e-4,0,0,2e-4,0.062,0,0,0.0698,0.5707,0.1522,0.144,5e-4,NA,NA,NA,NA,NA,19.78077684813726,-18.573331444509645,-11.738255849821522,-2.9066973680110353,13.390896696933986,-0.04545875538455313,-3.95606255265909,4.580437145740768,31.96422814144363,87331868.66,0.6245693602016765,6,3783.1577,3,NA
1150200000,Бюджет Маловисківської міської територіальної громади,Маловисківська,UA35060090000091976,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,135850583.04,40510577.51,9529426.37,56151805.45,13078112.61,13754376.27,5169765.31,13609.02,0,0,47081.09,7006729.43,6288.34,0,112238.01,95340005.53,0.7018,0.2982,0.0701,0.4133,0.0963,0.1012,0.0381,1e-4,0,0,5e-4,0.0735,1e-4,0,0.0542,0.589,0.1372,0.1443,0.0012,0.09,0.07719999999999994,8008136.870000005,-3976751.1599999964,-0.03,19.78077684813726,-18.573331444509645,-11.738255849821522,-2.9066973680110353,13.390896696933986,-0.04545875538455313,-3.95606255265909,4.580437145740768,31.96422814144363,95340005.53,0.7018004884228431,6,3949.0749000000005,3,NA
1151800000,Бюджет Мар'янівської сільської територіальної громади,Мар’янівська,UA35060110000056063,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,63369994.57,21065475.79,0,27413052.78,7836382.42,3544813.03,1326799.22,0,0,0,21856.57,1536372.81,500,0,624741.95,42304518.78,0.6676,0.3324,0,0.4326,0.1237,0.0559,0.0209,0,0,0,5e-4,0.0363,0,0,0.0314,0.648,0.1852,0.0838,0.0148,NA,NA,NA,NA,NA,71.57639523963132,-12.401975505160578,2.4640543364498724,-15.53230828063098,-17.643493663719244,2.3630841813717884,3.0182056295341875,-4.275380690491948,-5.241518158558666,42304518.78,0.667579649754734,0,4635.2937999999995,5,NA
1151800000,Бюджет Мар'янівської сільської територіальної громади,Мар’янівська,UA35060110000056063,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2022,62309256.91,19087600,0,30979559.88,6792585.69,3140729.94,1155126.53,0,0,0,26420.739999999998,937575.46,0,0,189658.67,43221656.91,0.6937,0.3063,0,0.4972,0.109,0.0504,0.0185,0,0,0,6e-4,0.0217,0,0,0.0267,0.7168,0.1572,0.0727,0.0044,0.02,0.026100000000000012,917138.1299999952,-1060737.6600000039,-0.02,71.57639523963132,-12.401975505160578,2.4640543364498724,-15.53230828063098,-17.643493663719244,2.3630841813717884,3.0182056295341875,-4.275380690491948,-5.241518158558666,43221656.91,0.693663494854861,0,5449.835099999999,5,NA
1154100000,Бюджет Новомиргородської міської територіальної громади,Новомиргородська,UA35060130000087718,Новоукраїнський,UA35060000000086172,Кіровоградська,Kirovograd,UA35000000000016081,Center,C,2021,247325469.24,88358810.76,1266149.1,88289636.3,24199573.36,28779436.16,5725281.04,4209,0,2620,86343.54,8988809.94,217972.13999999998,0,2672776.98,158966658.48000002,0.6427,0.3573,0.0051,0.357,0.0978,0.1164,0.0231,0,0,0,5e-4,0.0565,0.0014,0,0.036,0.5554,0.1522,0.181,0.0168,NA,NA,NA,NA,NA,48.745728162600585,-13.999177256981877,-5.1260184851924295,1.7765043107814016,0.6485589327557051,27.43427719010203,25.74185361439769,11.99416648460363,14.647736189737582,158966658.48000002,0.6427427752122922,8,3688.8545999999997,4,NA
